w_nc,w_tr,run,seed,max_non_compliant_concentration,mean_non_compliant_concentration,cluster_size_std,cluster_size_range
2.0,0.0,26,16025,0.125,0.10123737373737374,1.1547005383792515,4
2.0,0.0,27,16026,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.0,28,16027,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,0.0,29,16028,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.0,30,16029,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,0.25,1,17000,0.1111111111111111,0.10102564102564103,1.1547005383792515,4
2.0,0.25,2,17001,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.25,3,17002,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,0.25,4,17003,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.25,5,17004,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
2.0,0.25,6,17005,0.125,0.10103535353535353,1.0540925533894598,4
2.0,0.25,7,17006,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
2.0,0.25,8,17007,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.25,9,17008,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.25,10,17009,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.25,11,17010,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.25,12,17011,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,0.25,13,17012,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
2.0,0.25,14,17013,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.25,15,17014,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.25,16,17015,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.25,17,17016,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.25,18,17017,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
2.0,0.25,19,17018,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
2.0,0.25,20,17019,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.25,21,17020,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.25,22,17021,0.1111111111111111,0.1008080808080808,0.9428090415820634,2
2.0,0.25,23,17022,0.1111111111111111,0.10111111111111111,1.1547005383792515,3
2.0,0.25,24,17023,0.1,0.1,0.0,0
2.0,0.25,25,17024,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.25,26,17025,0.1111111111111111,0.10095959595959596,1.0540925533894598,3
2.0,0.25,27,17026,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.25,28,17027,0.1111111111111111,0.10095959595959596,1.0540925533894598,3
2.0,0.25,29,17028,0.125,0.10103535353535353,1.0540925533894598,4
2.0,0.25,30,17029,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.5,1,18000,0.1,0.1,0.0,0
2.0,0.5,2,18001,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.5,3,18002,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.5,4,18003,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.5,5,18004,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
2.0,0.5,6,18005,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.5,7,18006,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.5,8,18007,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
2.0,0.5,9,18008,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,0.5,10,18009,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,0.5,11,18010,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,0.5,12,18011,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,0.5,13,18012,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,0.5,14,18013,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,0.5,15,18014,0.1111111111111111,0.10075757575757575,0.9428090415820634,3
2.0,0.5,16,18015,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,0.5,17,18016,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.5,18,18017,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.5,19,18018,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
2.0,0.5,20,18019,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,0.5,21,18020,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,0.5,22,18021,0.1111111111111111,0.1008080808080808,0.9428090415820634,2
2.0,0.5,23,18022,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
2.0,0.5,24,18023,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,0.5,25,18024,0.1111111111111111,0.10075757575757575,0.9428090415820634,3
2.0,0.5,26,18025,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,0.5,27,18026,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.5,28,18027,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.5,29,18028,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,0.5,30,18029,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,1.0,1,19000,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,1.0,2,19001,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,1.0,3,19002,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,1.0,4,19003,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,1.0,5,19004,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
2.0,1.0,6,19005,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,1.0,7,19006,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,1.0,8,19007,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,1.0,9,19008,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,1.0,10,19009,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,1.0,11,19010,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
2.0,1.0,12,19011,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
2.0,1.0,13,19012,0.1111111111111111,0.10055555555555556,0.816496580927726,3
2.0,1.0,14,19013,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,1.0,15,19014,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,1.0,16,19015,0.1111111111111111,0.10075757575757575,0.9428090415820634,3
2.0,1.0,17,19016,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,1.0,18,19017,0.1,0.1,0.0,0
2.0,1.0,19,19018,0.125,0.10150543900543901,1.3333333333333333,5
2.0,1.0,20,19019,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
2.0,1.0,21,19020,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,1.0,22,19021,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
